"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-10-28","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"69",",,W","55",",,W",,,"  180",",,W","  210",",,W","12.1",",,W","21.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-10-29","6.71",",,W",,,"3.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"67",",,W","60",",,W",,,"  260",",,W","  260",",,W","18.1",",,W","36.0",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-10-30","8.72",",,W",,,"0.25",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"61",",,W","46",",,W",,,"  280",",,W","  270",",,W","19.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-10-31","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"57",",,W","45",",,W",,,"  260",",,W","  260",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-01","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"59",",,W","43",",,W",,,"  140",",,W","  130",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-02","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"72",",,W","58",",,W",,,"  160",",,W","  200",",,W","8.9",",,W","17.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-03","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"74",",,W","51",",,W",,,"  310",",,W","  300",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-04","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"56",",,W","46",",,W",,,"   50",",,W","   70",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-05","4.25",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"61",",,W","51",",,W",,,"  120",",,W","  100",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-06","4.92",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"66",",,W","46",",,W",,,"  310",",,W","  310",",,W","13.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-07","6.49",",,W",,,"0.70",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"49",",,W","40",",,W",,,"   50",",,W","   40",",,W","13.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-08","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"49",",,W","39",",,W",,,"   50",",,W","   50",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-09","3.36",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"55",",,W","39",",,W",,,"  280",",,W","  260",",,W","10.1",",,W","18.1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-10","9.40",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"51",",,W","25",",,W",,,"  310",",,W","  290",",,W","18.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-11","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"38",",,W","24",",,W",,,"   50",",,W","  320",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-12","1.79",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"46",",,W","32",",,W",,,"  260",",,W","  260",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-13","3.58",",,W",,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"47",",,W","39",",,W",,,"   50",",,W","   50",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-14","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"48",",,W","35",",,W",,,"   70",",,W","   50",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-15","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"51",",,W","37",",,W",,,"  130",",,W","  150",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-16","6.49",",,W",,,"0.20",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"57",",,W","43",",,W",,,"  290",",,W","  280",",,W","15.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-17","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"47",",,W","37",",,W",,,"  300",",,W","  320",",,W","12.1",",,W","31.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-18","3.36",",,W",,,"0.10",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"56",",,W","34",",,W",,,"  180",",,W","  170",",,W","8.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-19","9.62",",,W",,,"0.23",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"59",",,W","38",",,W",,,"  290",",,W","  290",",,W","19.9",",,W","38.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-20","6.71",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"47",",,W","36",",,W",,,"  290",",,W","  260",",,W","16.1",",,W","27.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-21","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"58",",,W","42",",,W",,,"  220",",,W","  240",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-22","6.71",",,W",,,"0.21",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"56",",,W","35",",,W",,,"  310",",,W","  300",",,W","17.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-23","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"43",",,W","31",",,W",,,"  320",",,W","  300",",,W","8.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-24","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"50",",,W","35",",,W",,,"  250",",,W","  260",",,W","8.9",",,W","18.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-25","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"57",",,W","43",",,W",,,"  250",",,W","  250",",,W","8.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-26","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"51",",,W","40",",,W",,,"  310",",,W","  310",",,W","17.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-27","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"51",",,W","39",",,W",,,"  320",",,W","  290",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-28","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"54",",,W","36",",,W",,,"  240",",,W","  250",",,W","13.0",",,W","23.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-29","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"63",",,W","42",",,W",,,"  310",",,W","  320",",,W","15.0",",,W","30.0",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-11-30","4.47",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"53",",,W","38",",,W",,,"   80",",,W","  100",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-01","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"52",",,W","42",",,W",,,"   80",",,W","   20",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-02","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"48",",,W","39",",,W",,,"   80",",,W","   70",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-03","2.01",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"48",",,W","42",",,W",,,"  100",",,W","  100",",,W","8.9",",,W","8.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-04","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"51",",,W","40",",,W",,,"  150",",,W","  180",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-05","6.71",",,W",,,"0.75",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"61",",,W","50",",,W",,,"  170",",,W","  170",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-06","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"59",",,W","40",",,W",,,"  260",",,W","  290",",,W","16.1",",,W","27.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-07","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"44",",,W","37",",,W",,,"  290",",,W","  250",",,W","17.0",",,W","31.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-08","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"39",",,W","34",",,W",,,"  280",",,W","  290",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-09","4.25",",,W",,,"0.46",",,W,2400","4.6",",,W,2400","0.0",",,W,2400",,,"35",",,W","30",",,W",,,"   40",",,W","   40",",,W","10.1",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-10","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","3.9",",,W,2400",,,"39",",,W","29",",,W",,,"  260",",,W","  250",",,W","15.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-11","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","2.0",",,W,2400",,,"41",",,W","33",",,W",,,"  240",",,W","  260",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-12","7.38",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0","T,,W,2400",,,"50",",,W","29",",,W",,,"  280",",,W","  300",",,W","17.0",",,W","33.1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-13","10.74",",,W",,,"0.00",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"31",",,W","20",",,W",,,"  290",",,W","  290",",,W","21.9",",,W","40.0",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-14","5.82",",,W",,,"0.09",",,W,2400","1.2",",,W,2400","1.2",",,W,2400",,,"32",",,W","22",",,W",,,"  310",",,W","  310",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-15","3.80",",,W",,,"0.11",",,W,2400","1.2",",,W,2400","1.2",",,W,2400",,,"28",",,W","20",",,W",,,"  270",",,W","  250",",,W","12.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-16","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","2.0",",,W,2400",,,"39",",,W","23",",,W",,,"  240",",,W","  240",",,W","17.0",",,W","32.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-17","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","1.2",",,W,2400",,,"38",",,W","32",",,W",,,"  350",",,W","   10",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-18","4.92",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"47",",,W","34",",,W","    0",",,W","  250",",,W","  250",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-19","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"55",",,W","45",",,W",,,"  250",",,W","  260",",,W","16.1",",,W","30.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-20","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"51",",,W","34",",,W",,,"  310",",,W","  330",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-21","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"39",",,W","32",",,W",,,"  320",",,W","  290",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-22","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"50",",,W","35",",,W",,,"  150",",,W","  180",",,W","10.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-23","4.92",",,W",,,"0.49",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"48",",,W","38",",,W",,,"  300",",,W","  310",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-24","7.83",",,W",,,"0.01",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"41",",,W","36",",,W",,,"   70",",,W","  310",",,W","15.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-25","10.96",",,W",,,"0.23",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"38",",,W","28",",,W",,,"  290",",,W","  280",",,W","23.9",",,W","38.9",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-26","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28",",,W","23",",,W",,,"  280",",,W","  260",",,W","18.1",",,W","30.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-27","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24",",,W","17",",,W",,,"  280",",,W","  310",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-28","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18",",,W","11",",,W",,,"  310",",,W","  300",",,W","17.0",",,W","30.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-29","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22",",,W","11",",,W",,,"  290",",,W","  280",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-30","5.37",",,W",,,"0.05",",,W,2400","0.7",",,W,2400","0.0",",,W,2400",,,"23",",,W","17",",,W",,,"  290",",,W","  250",",,W","14.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2017-12-31","9.17",",,W"," 1509",",,W","0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"21",",,W","9",",,W",,,"  300",",,W","  300",",,W","17.0",",,W","27.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-01","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"19",",,W","7",",,W",,,"  300",",,W","  300",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-02","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26",",,W","13",",,W",,,"  260",",,W","  250",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-03","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"30",",,W","16",",,W",,,"  260",",,W","  270",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-04","12.53",",,W",,,"0.76",",,W,2400","9.8",",,W,2400","1.2",",,W,2400",,,"29",",,W","19",",,W",,,"  310",",,W","  310",",,W","23.9",",,W","42.9",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-05","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","7.1",",,W,2400",,,"19",",,W","9",",,W",,,"  280",",,W","  280",",,W","21.0",",,W","35.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-06","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","5.9",",,W,2400",,,"13",",,W","6",",,W",,,"  310",",,W","  310",",,W","19.9",",,W","31.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-07","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","5.9",",,W,2400",,,"18",",,W","5",",,W",,,"  250",",,W","  250",",,W","16.1",",,W","28.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-08","5.82",",,W",,,"0.01",",,W,2400","0.0","T,,W,2400","5.1",",,W,2400",,,"31",",,W","17",",,W",,,"  250",",,W","  240",",,W","15.0",",,W","27.1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-09","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","5.1",",,W,2400",,,"44",",,W","30",",,W",,,"  310",",,W","  330",",,W","15.0",",,W","27.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-10","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","3.9",",,W,2400",,,"43",",,W","30",",,W",,,"  150",",,W","  180",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-11","3.13",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","3.1",",,W,2400",,,"53",",,W","41",",,W",,,"  160",",,W","  170",",,W","12.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-12","6.93",",,W",,,"0.54",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"61",",,W","44",",,W",,,"  170",",,W","  170",",,W","14.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-13","9.62",",,W",,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"58",",,W","19",",,W",,,"  310",",,W","  280",",,W","18.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-14","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25",",,W","15",",,W",,,"   20",",,W","  330",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-15","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30",",,W","16",",,W",,,"   50",",,W","   50",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-16","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"36",",,W","25",",,W",,,"   50",",,W","   90",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-17","6.04",",,W",,,"0.19",",,W,2400","0.4",",,W,2400","0.0",",,W,2400",,,"36",",,W","22",",,W",,,"  310",",,W","  300",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-18","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"32",",,W","18",",,W",,,"  310",",,W","  320",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-19","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"41",",,W","24",",,W",,,"  250",",,W","  260",",,W","13.0",",,W","23.0",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-20","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"52",",,W","38",",,W",,,"  290",",,W","  250",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-21","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"50",",,W","42",",,W",,,"  280",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2018-01-22","5.37",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"49",",,W","38",",,W",,,"   60",",,W","   50",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
